folio_i,folio_int,sexo,edad,peso,estatura,imc,muestra_suero,ac_urico,albu,col_hdl,col_ldl,colest,creat,glu_suero,insulina,trig,hb1ac,ponde_venosa,estrato,est_sel,ponde_hemo,riesgo_diabetes_cat,nombre_completo,nss,CURP,unidad_medica
2024_24037044,2024_24037044_01,Mujer,33,42.5,155,,1,3.9,3.1,37,46,80,0.41,72,1.3,55,,"5,779,956,244",1,241,"5,331,973,291",0,Isabel Hernandez Sanchez,49996177486,ISM45037044HDFRRA01,Centro de Salud Urbano N01
2024_24037045,2024_24037045_02,Mujer,56,64.3,159,,1,5.1,4.2,53,66,130,0.69,108,7.4,94,,"825,796,975",1,241,,2,Ximena Lopez Sanchez,73966921875,XIM71037045HDFRRA01,Unidad Médica Familiar 22
2024_24037046,2024_24037046_01,Mujer,56,48.25,139.6,,1,4.9,4,47,140,205,0.65,89,3.2,84,,"2,066,597,648",1,241,,0,Elena Perez Ramirez,40819945200,ELM65037046HDFRRA01,Hospital Regional Sur
2024_24037049,2024_24037049_01,Hombre,58,72.05,156.1,,1,6.4,3.9,41,151,220,0.76,91,4.1,257,,"7,535,766,092",1,241,,0,Luis Rodriguez Martinez,37927080808,LUH53037049HDFRRA01,HGZ 1 - Centro
2024_24037053,2024_24037053_01,Hombre,47,68.6,158,,1,5,3.6,33,80,126,0.78,91,3.1,129,,"1,818,854,308",1,241,,0,Roberto Lopez Martinez,27846867731,ROH69037053HDFRRA01,Unidad Médica Familiar 22
2024_24037054,2024_24037054_01,Hombre,67,,,,1,6.3,2.9,21,75,116,1,81,2.4,136,,"1,818,854,308",1,241,"6,402,741,347",0,Carlos Martinez Perez,61838917428,CAH28037054HDFRRA01,Unidad Médica Familiar 22
2024_24037055,2024_24037055_01,Hombre,70,,,,1,3.1,2.2,19,59,81,0.75,90,17.6,86,,"1,818,854,308",1,241,"6,402,741,347",0,Juan Lopez Garcia,95734399091,JUH88037055HDFRRA01,Hospital Regional Sur
2024_24037055,2024_24037055_03,Mujer,36,80.5,150.5,,1,3.9,3.4,24,61,91,0.53,86,19.3,130,,"6,982,447,724",1,241,"644,126,412",0,Martha Lopez Sanchez,60849096141,MAM13037055HDFRRA01,Hospital Regional Sur
2024_24037056,2024_24037056_01,Hombre,46,75.9,166.8,,1,5.6,4,34,113,175,0.71,94,6.2,133,,"4,551,772,589",1,241,,0,Eduardo Rodriguez Perez,67806234235,EDH70037056HDFRRA01,HGZ 1 - Centro
2024_24037056,2024_24037056_04,Mujer,20,50.8,147.9,,1,4.7,3.8,35,74,112,0.67,81,5.2,93,,"2,803,704,761",1,241,"1,119,630,775",0,Maria Sanchez Gonzalez,47846326656,MAM57037056HDFRRA01,HGZ 1 - Centro
2024_24037057,2024_24037057_02,Mujer,35,63.8,143,,1,4.3,3.3,40,66,97,0.52,81,8.9,43,,"1,869,136,508",1,241,"7,464,205,165",0,Lucia Ramirez Lopez,34804312898,LUM24037057HDFRRA01,Unidad Médica Familiar 22
2024_24037058,2024_24037058_02,Mujer,46,65.25,146.3,,1,4.6,3.9,25,84,136,0.59,92,17.1,214,,"4,993,086,257",1,241,"5,706,916,972",0,Maria Gonzalez Garcia,60866355373,MAM39037058HDFRRA01,Unidad Médica Familiar 22
2024_24037061,2024_24037061_02,Mujer,31,57.3,154.8,,1,2.7,4.1,30,73,129,0.61,138,11.5,282,,"1,869,136,508",1,241,"7,464,205,165",2,Ana Cortes Rodriguez,97867036893,ANM36037061HDFRRA01,Centro de Salud Urbano N01
2024_30151003,2024_30151003_02,Mujer,58,76.05,157,,1,9.6,3.9,52,111,167,0.7,89,18.4,100,,"2,424,090,699",1,301,,0,Isabel Hernandez Garcia,51738542895,ISM89151003HDFRRA01,Unidad Médica Familiar 22
2024_30151006,2024_30151006_01,Mujer,61,,,,1,4,3.5,44,131,222,0.4,165,5.9,284,,"1,212,045,349",1,301,"1,735,935,073",2,Ana Cortes Lopez,60934816815,ANM19151006HDFRRA01,Hospital Regional Sur
2024_30151006,2024_30151006_03,Mujer,25,44.15,147.5,,1,2.9,3.6,45,65,123,0.44,81,4.5,69,,"8,792,172,816",1,301,"7,071,428,454",0,Martha Ramirez Gonzalez,74944822725,MAM76151006HDFRRA01,Centro de Salud Urbano N01
2024_30151014,2024_30151014_02,Mujer,66,,,,1,3.5,3.6,44,111,154,0.74,91,6.4,123,,"2,454,696,113",1,301,"2,032,032,054",0,Gabriela Sanchez Ramirez,13814463030,GAM88151014HDFRRA01,Hospital Regional Sur
2024_30151016,2024_30151016_02,Mujer,60,,,30,1,3.9,3.5,46,108,157,0.51,85,5.3,84,,"2,424,090,699",1,301,"3,471,870,146",1,Lucia Hernandez Martinez,50805193233,LUM57151016HDFRRA01,Centro de Salud Urbano N01
2024_30151016,2024_30151016_03,Hombre,20,93.1,168.5,,1,8.4,4,38,139,193,0.79,84,10.6,241,5,"5,608,421,203",1,301,,0,Miguel Gonzalez Sanchez,29947386476,MIH73151016HDFRRA01,Centro de Salud Urbano N01
2024_30151017,2024_30151017_01,Hombre,51,73.7,164.5,,1,7.1,3.3,29,120,182,1,99,6.8,198,,"3,685,472,865",1,301,,0,Roberto Ramirez Cortes,17905933684,ROH54151017HDFRRA01,Hospital Regional Sur
2024_30151022,2024_30151022_01,Hombre,65,,,,1,4.1,3.5,46,101,156,0.76,90,3.1,66,,"3,438,176,086",1,301,"3,051,910,888",0,Antonio Ramirez Gonzalez,29936357232,ANH46151022HDFRRA01,Clínica 14 - Santa Fe
2024_30151024,2024_30151024_01,Mujer,84,,,,1,4.9,3.6,66,123,196,1.72,97,6.2,81,,"1,130,716,597",1,301,"16,194,531",0,Ana Gonzalez Perez,51795343086,ANM10151024HDFRRA01,Clínica 14 - Santa Fe
2024_30151025,2024_30151025_02,Mujer,68,,,,1,5.9,3,54,82,153,1.46,89,4.3,133,,"2,261,433,193",1,301,"3,238,906,199",0,Isabel Garcia Gonzalez,84916418449,ISM55151025HDFRRA01,HGZ 1 - Centro
2024_30151025,2024_30151025_03,Hombre,41,59.9,173,,1,5.1,3.9,67,111,184,0.91,94,3.5,127,,"5,232,093,782",1,301,,0,Carlos Garcia Perez,29869641994,CAH20151025HDFRRA01,Unidad Médica Familiar 22
2024_30151029,2024_30151029_01,Hombre,73,,,,1,5.5,3.3,45,91,144,0.69,97,6.3,63,,"1,719,088,043",1,301,"1,525,955,444",0,Luis Martinez Gonzalez,11736976609,LUH68151029HDFRRA01,Unidad Médica Familiar 22
2024_30151036,2024_30151036_02,Mujer,70,,,,1,4.5,3.9,52,109,168,0.98,136,9.4,108,,"2,261,433,193",1,301,"3,238,906,199",2,Ana Martinez Lopez,96996696825,ANM52151036HDFRRA01,Hospital Regional Sur
2024_16088026,2024_16088026_02,Mujer,43,72.3,159.7,,1,3.2,3.4,40,80,131,0.45,130,7.6,150,,"6,717,530,036",2,162,"7,117,019,015",2,Ana Rodriguez Garcia,53764575768,ANM66088026HDFRRA01,Centro de Salud Urbano N01
2024_16088032,2024_16088032_01,Mujer,44,62.35,159.2,,1,3.5,3.8,47,74,122,0.56,90,9.5,98,,"4,068,363,262",2,162,"4,310,307,291",0,Gabriela Gonzalez Martinez,58718322575,GAM47088032HDFRRA01,HGZ 1 - Centro
2024_27016002,2024_27016002_01,Mujer,64,,,,1,5.7,3.3,34,74,121,0.66,83,16.4,146,,"8,207,170,688",2,272,"6,908,167,739",0,Sofia Cortes Gonzalez,97846821263,SOM97016002HDFRRA01,Hospital Regional Sur
2024_27016005,2024_27016005_01,Mujer,67,,,,1,5.6,3.7,38,57,134,0.36,100,12.2,244,6,"8,207,170,688",2,272,"6,908,167,739",2,Elena Gonzalez Gonzalez,60949815816,ELM59016005HDFRRA01,Hospital Regional Sur
2024_27016011,2024_27016011_02,Mujer,48,41.55,140.6,,1,3,3.1,33,135,179,0.56,78,4.2,110,,"1,793,362,385",2,272,"1,593,257,751",0,Maria Sanchez Sanchez,81785236564,MAM93016011HDFRRA01,Hospital Regional Sur
2024_27016015,2024_27016015_01,Mujer,56,65.4,158.2,,1,4.2,2.9,36,80,120,0.52,84,6.3,64,,"1,708,879,903",2,272,,0,Maria Ramirez Ramirez,41934023275,MAM28016015HDFRRA01,Clínica 14 - Santa Fe
2024_27016018,2024_27016018_02,Mujer,65,,,,1,3.4,3.1,25,80,116,0.53,102,154.7,132,,"189,603,935",2,272,"1,595,940,717",2,Isabel Gonzalez Sanchez,80968980321,ISM98016018HDFRRA01,Hospital Regional Sur
2024_27016022,2024_27016022_01,Hombre,54,117.35,160.2,,1,4.3,2.4,21,50,72,0.57,71,6.9,54,,"4,966,699,477",2,272,,0,Antonio Garcia Ramirez,15929488784,ANH80016022HDFRRA01,HGZ 1 - Centro
2024_27016022,2024_27016022_03,Hombre,21,70.3,161.5,,1,4.5,3.5,37,73,106,0.63,85,9.9,69,,"2,528,423,927",2,272,,0,Antonio Gonzalez Sanchez,43724735099,ANH98016022HDFRRA01,Hospital Regional Sur
2024_27016031,2024_27016031_02,Mujer,50,78.55,155.4,,1,5.6,3.5,48,132,190,0.65,112,40.5,163,6,"7,532,617,037",1,271,"9,907,807,592",2,Martha Cortes Garcia,75938795233,MAM73016031HDFRRA01,HGZ 1 - Centro
2024_27016032,2024_27016032_02,Mujer,35,55.5,148.7,,1,4,4.1,70,73,164,0.62,82,6.1,79,,"8,389,418,612",1,271,"1,254,296,699",0,Isabel Cortes Sanchez,63897922370,ISM97016032HDFRRA01,HGZ 1 - Centro
2024_27016033,2024_27016033_01,Mujer,59,61.3,146.7,,1,3.9,3.6,49,88,155,0.53,80,8.4,132,6,"3,766,308,519",1,271,,2,Martha Perez Lopez,74948159940,MAM40016033HDFRRA01,Unidad Médica Familiar 22
2024_27016033,2024_27016033_03,Mujer,24,52.95,150.3,,1,3.2,2.4,46,103,148,0.27,56,5.8,138,,"8,389,418,612",1,271,"1,254,296,699",0,Beatriz Gonzalez Gonzalez,82705446483,BEM31016033HDFRRA01,HGZ 1 - Centro
2024_27016038,2024_27016038_01,Mujer,49,72.75,152,,1,5,3.3,42,112,176,0.57,92,17.7,284,,"3,766,308,519",1,271,"4,953,903,796",0,Ana Gonzalez Sanchez,61776638006,ANM93016038HDFRRA01,Unidad Médica Familiar 22
2024_27016041,2024_27016041_01,Hombre,53,88.8,152.6,,1,3.5,2.7,20,47,72,0.49,157,27.9,93,,"7,522,558,452",1,271,,2,Roberto Cortes Rodriguez,66757991888,ROH63016041HDFRRA01,Unidad Médica Familiar 22
2024_27016043,2024_27016043_01,Hombre,53,103.05,167.9,,1,6.3,2.8,27,64,96,0.72,69,9.3,179,,"150,451,169",1,271,,0,Luis Lopez Cortes,78705985459,LUH12016043HDFRRA01,Hospital Regional Sur
2024_27016049,2024_27016049_02,Mujer,57,56.6,140.5,,1,4.8,3.3,33,87,139,0.61,118,6.7,173,8,"1,454,466,866",1,271,,2,Sofia Gonzalez Gonzalez,46874590627,SOM62016049HDFRRA01,Hospital Regional Sur
2024_27016049,2024_27016049_03,Hombre,31,53.1,159.8,,1,4.3,3.2,31,78,107,0.55,76,1.6,44,,"1,965,824,714",1,271,,0,Carlos Martinez Perez,43778376665,CAH80016049HDFRRA01,Hospital Regional Sur
2024_27016063,2024_27016063_05,Hombre,26,63.15,170.9,,1,6.7,3.8,46,72,124,0.76,65,3.4,86,,"2,228,547,485",1,271,,0,Ricardo Garcia Ramirez,52967793860,RIH26016063HDFRRA01,HGZ 1 - Centro
2024_27016065,2024_27016065_02,Mujer,43,48.85,144,,1,3.8,3,41,97,140,0.49,66,4.4,94,5,"2,378,152,884",1,271,"1,504,209,492",0,Ximena Garcia Lopez,72939094771,XIM63016065HDFRRA01,Clínica 14 - Santa Fe
2024_27016066,2024_27016066_01,Hombre,47,74.2,164.5,,1,5.1,3.4,28,88,129,0.86,74,3.1,105,,"805,803,823",1,271,,0,Roberto Sanchez Garcia,60809848526,ROH73016066HDFRRA01,Clínica 14 - Santa Fe
2024_27016066,2024_27016066_02,Mujer,33,61.05,150.5,,1,3.7,2.9,27,66,95,0.57,92,24.3,122,,"1,189,076,442",1,271,"7,521,047,458",0,Gabriela Ramirez Martinez,33875236739,GAM63016066HDFRRA01,Clínica 14 - Santa Fe
2024_12056002,2024_12056002_02,Hombre,56,70.15,159.8,,1,5.6,3.5,31,97,144,0.82,93,5.3,162,,"165,320,278",2,122,,0,Miguel Ramirez Lopez,13907329202,MIH64056002HDFRRA01,Hospital Regional Sur
2024_12056007,2024_12056007_02,Mujer,40,73.4,154.7,,1,6.6,3.8,33,93,208,0.39,106,12.5,576,,"2,867,681,501",2,122,"9,814,741,422",2,Martha Cortes Gonzalez,57947254605,MAM54056007HDFRRA01,Unidad Médica Familiar 22
2024_06009017,2024_06009017_01,Hombre,53,82.55,177.9,,1,5.8,3.9,51,78,136,0.8,86,9.8,76,,"5,720,430,512",2,62,,0,Luis Cortes Hernandez,90759175630,LUH50009017HDFRRA01,Hospital Regional Sur
2024_06009026,2024_06009026_01,Mujer,67,,,,1,4.2,3.5,62,99,176,0.65,183,8.3,101,,"5,385,587,963",2,62,"427,059,369",2,Isabel Sanchez Garcia,93778778416,ISM62009026HDFRRA01,HGZ 1 - Centro
2024_06009035,2024_06009035_01,Mujer,55,47.4,142,,1,2.7,3.4,41,94,155,0.52,171,6.3,229,,"331,434,287",2,62,,2,Ana Hernandez Martinez,71825651944,ANM72009035HDFRRA01,Centro de Salud Urbano N01
2024_06009035,2024_06009035_03,Hombre,27,71.65,165.5,,1,4.5,3.8,35,102,155,1.1,100,8.3,183,,"4,574,580,805",2,62,,2,Carlos Ramirez Perez,61939497732,CAH47009035HDFRRA01,HGZ 1 - Centro
2024_06009039,2024_06009039_01,Hombre,69,,,,1,9.1,3.8,41,81,131,1.07,92,10.3,83,,"2,847,503,188",2,62,"3,645,254,631",0,Juan Ramirez Martinez,40995233175,JUH84009039HDFRRA01,Unidad Médica Familiar 22
2024_06009041,2024_06009041_01,Hombre,43,80.4,168.6,,1,4.8,4,36,125,199,0.85,104,4,175,,"8,141,203,128",2,62,,2,Ricardo Garcia Hernandez,82858281772,RIH82009041HDFRRA01,Centro de Salud Urbano N01
2024_06009048,2024_06009048_02,Hombre,40,80.95,165,,1,4.8,3.5,34,83,135,0.7,103,15.2,125,5,"1,176,320,778",2,62,,2,Miguel Rodriguez Rodriguez,30964761819,MIH97009048HDFRRA01,Centro de Salud Urbano N01
2024_06009050,2024_06009050_02,Hombre,48,83.95,171.7,,1,6.4,3.6,38,124,186,0.89,91,5.5,237,,"1,740,210,625",2,62,,0,Antonio Martinez Ramirez,76828862960,ANH76009050HDFRRA01,Centro de Salud Urbano N01
2024_06009056,2024_06009056_01,Mujer,23,96.25,158,,1,5.3,3.4,36,122,155,0.48,82,18.5,55,,"7,647,010,279",2,62,"6,110,716,765",0,Ana Perez Rodriguez,78834150318,ANM36009056HDFRRA01,Unidad Médica Familiar 22
2024_06009059,2024_06009059_01,Hombre,81,,,,1,4.8,3,32,135,196,0.73,246,8.2,214,,"2,496,203,766",2,62,"2,188,586,187",2,Ricardo Martinez Hernandez,74865235364,RIH83009059HDFRRA01,Clínica 14 - Santa Fe
2024_06009062,2024_06009062_02,Mujer,61,,,,1,4.7,3.6,48,206,283,0.48,101,9.6,196,,"4,075,011,726",2,62,"8,437,372,822",2,Elena Lopez Garcia,61965693005,ELM14009062HDFRRA01,Clínica 14 - Santa Fe
2024_21156008,2024_21156008_01,Mujer,81,,,,1,6.4,2.7,30,68,115,0.71,75,15.3,178,,"7,801,476,272",3,213,"9,304,560,571",0,Beatriz Rodriguez Ramirez,57845387763,BEM84156008HDFRRA01,Centro de Salud Urbano N01
2024_21156024,2024_21156024_01,Mujer,52,87.9,151,,1,3.3,2.8,31,110,159,0.4,84,13.2,231,,"4,470,097,419",3,213,,0,Beatriz Lopez Martinez,45895924750,BEM92156024HDFRRA01,Unidad Médica Familiar 22
2024_31079012,2024_31079012_01,Mujer,26,97.25,145.7,,1,4.2,2.7,26,46,72,0.68,73,9,73,,"2,365,854,432",1,311,"1,178,964,968",0,Ana Rodriguez Lopez,76806020279,ANM96079012HDFRRA01,Centro de Salud Urbano N01
2024_31079019,2024_31079019_02,Mujer,48,69,144.5,,1,2.6,1.9,16,38,60,0.39,69,2.6,107,,"1,469,799,433",1,311,"7,288,820,929",0,Ximena Perez Sanchez,81935679320,XIM40079019HDFRRA01,Centro de Salud Urbano N01
2024_31079020,2024_31079020_01,Hombre,70,,,,1,8.7,2.7,26,80,108,0.89,74,7.8,123,,"2,084,695,593",1,311,"1,163,410,497",0,Miguel Garcia Martinez,95999472402,MIH63079020HDFRRA01,Unidad Médica Familiar 22
2024_31079020,2024_31079020_04,Hombre,20,77.25,159,,1,6.9,2,20,62,83,0.68,81,8.1,116,,"1,313,507,927",1,311,,0,Miguel Rodriguez Cortes,70839751880,MIH92079020HDFRRA01,Hospital Regional Sur
2024_17018008,2024_17018008_02,Mujer,67,,,,1,4.9,2.9,39,60,107,0.9,74,4.1,75,,"1,384,679,621",3,173,"1,034,996,528",0,Maria Lopez Garcia,29949881547,MAM36018008HDFRRA01,Clínica 14 - Santa Fe
2024_17018009,2024_17018009_02,Mujer,74,,,,1,5,2.9,31,66,97,0.53,123,13,89,,"1,384,679,621",3,173,"1,034,996,528",2,Ana Rodriguez Garcia,41705360454,ANM71018009HDFRRA01,HGZ 1 - Centro
2024_17018015,2024_17018015_01,Hombre,70,,,,1,5.1,3.4,55,98,147,0.73,177,3,56,,"634,158,617",3,173,"6,257,220,245",2,Miguel Perez Hernandez,46806676180,MIH49018015HDFRRA01,Clínica 14 - Santa Fe
2024_17018027,2024_17018027_01,Hombre,51,73.2,156.5,,1,5.3,3.9,30,93,120,0.95,95,9,65,,"2,442,210,458",3,173,,0,Ricardo Rodriguez Perez,99705625112,RIH11018027HDFRRA01,Centro de Salud Urbano N01
2024_17018031,2024_17018031_01,Hombre,26,65.4,169.6,,1,6.3,4.1,35,89,134,0.84,75,10.7,94,,"1,138,676,461",3,173,,0,Roberto Sanchez Cortes,96994235229,ROH76018031HDFRRA01,Clínica 14 - Santa Fe
2024_17018031,2024_17018031_02,Mujer,57,58.7,146.3,,1,3.5,3.6,43,84,144,0.62,89,5.5,81,,"1,038,956,099",3,173,,0,Gabriela Sanchez Perez,81989280552,GAM46018031HDFRRA01,HGZ 1 - Centro
2024_07094001,2024_07094001_01,Hombre,38,69.85,158.5,,1,5.9,4.1,41,90,148,0.81,76,6.8,167,,"6,713,762,705",2,72,,0,Luis Hernandez Lopez,69847957052,LUH94094001HDFRRA01,Unidad Médica Familiar 22
2024_07094005,2024_07094005_01,Hombre,68,,,,1,7.2,3.9,31,55,96,0.73,72,0.8,74,,"1,717,206,762",2,72,"6,196,186,144",0,Eduardo Sanchez Lopez,98829322495,EDH65094005HDFRRA01,Centro de Salud Urbano N01
2024_07094005,2024_07094005_03,Mujer,32,70.5,157.8,,1,5.6,4.3,29,81,129,0.53,96,16.3,175,,"1,397,961,131",2,72,"7,872,878,306",0,Beatriz Perez Sanchez,23907950985,BEM33094005HDFRRA01,Hospital Regional Sur
2024_07094009,2024_07094009_01,Mujer,61,,,,1,5.4,4.3,47,116,186,0.67,94,11.4,159,,"1,861,710,859",2,72,"2,675,783,404",0,Elena Hernandez Gonzalez,48896652286,ELM16094009HDFRRA01,HGZ 1 - Centro
2024_07094013,2024_07094013_01,Hombre,45,61.45,155,,1,5.1,4,24,63,115,0.63,80,4.2,242,,"1,108,114,981",2,72,,0,Antonio Gonzalez Cortes,28864274967,ANH83094013HDFRRA01,Clínica 14 - Santa Fe
2024_07094013,2024_07094013_03,Hombre,85,,,,1,7.4,3.5,30,95,141,0.82,82,6.5,154,,"1,417,135,683",2,72,"5,113,441,594",0,Antonio Lopez Martinez,76729949085,ANH49094013HDFRRA01,Hospital Regional Sur
2024_07094014,2024_07094014_01,Mujer,56,104.4,149.3,,1,6.1,4,30,81,162,0.67,107,12.5,308,,"1,152,138,051",2,72,,2,Beatriz Sanchez Gonzalez,46886833658,BEM31094014HDFRRA01,Unidad Médica Familiar 22
2024_07094023,2024_07094023_02,Mujer,38,50.75,145.6,,1,4.2,3.6,26,56,102,0.48,81,3.5,138,,"9,906,168,977",2,72,"4,915,083,568",0,Ana Lopez Sanchez,95975038674,ANM43094023HDFRRA01,HGZ 1 - Centro
2024_07094024,2024_07094024_02,Mujer,38,50.35,139,,1,4.1,4.4,32,94,151,0.57,93,9.6,241,,"6,604,112,651",2,72,"3,276,722,378",0,Maria Gonzalez Lopez,15888544436,MAM37094024HDFRRA01,Centro de Salud Urbano N01
2024_21164001,2024_21164001_02,Mujer,66,,,,1,2.4,3.3,44,119,170,0.53,291,8.8,146,,"3,059,137,177",2,212,"1,785,458,494",2,Maria Cortes Martinez,58715850199,MAM62164001HDFRRA01,Hospital Regional Sur
2024_21164001,2024_21164001_03,Mujer,36,74.1,158.2,,1,4.4,3.6,41,100,162,0.66,49,22.9,215,,"4,407,630,195",2,212,"1,474,192,833",0,Elena Ramirez Martinez,82958531153,ELM38164001HDFRRA01,Hospital Regional Sur
2024_21164005,2024_21164005_01,Mujer,27,80.05,151.5,,1,4.9,2.6,30,63,89,0.69,87,14.9,63,,"4,407,630,195",2,212,"1,474,192,833",0,Lucia Ramirez Hernandez,99818929386,LUM74164005HDFRRA01,Hospital Regional Sur
2024_21164015,2024_21164015_01,Mujer,35,68.85,146.9,,1,3.2,3.2,37,73,133,0.46,83,12.3,179,,"7,546,982,004",2,212,"2,424,141,014",0,Isabel Ramirez Rodriguez,46716087333,ISM20164015HDFRRA01,Centro de Salud Urbano N01
2024_21164015,2024_21164015_02,Hombre,50,222.22,222.2,,1,8.2,3,31,61,100,0.97,94,5.3,103,,"2,305,601,273",2,212,,0,Roberto Lopez Garcia,28978046646,ROH27164015HDFRRA01,Clínica 14 - Santa Fe
2024_21164016,2024_21164016_02,Mujer,51,88.1,165.4,,1,5.7,3.5,30,114,161,0.64,99,54.3,206,,"2,791,167,016",2,212,,0,Ximena Sanchez Perez,43955860701,XIM75164016HDFRRA01,HGZ 1 - Centro
2024_21164018,2024_21164018_01,Hombre,65,,,,1,5.9,3.5,40,95,144,0.81,185,5.9,150,,"4,611,202,547",2,212,"3,074,585,006",2,Miguel Ramirez Perez,28897824388,MIH92164018HDFRRA01,Unidad Médica Familiar 22
2024_21164022,2024_21164022_01,Mujer,41,58.85,145.9,,1,1.8,2.8,30,65,118,0.28,142,8,271,10,"4,696,502,364",2,212,"1,570,810,122",2,Ana Sanchez Ramirez,30795597413,ANM20164022HDFRRA01,Unidad Médica Familiar 22
2024_21164025,2024_21164025_02,Mujer,46,86.75,156.2,,1,5.6,3,21,52,89,0.49,78,29.1,272,,"4,889,445,467",2,212,"4,117,950,761",0,Ximena Hernandez Hernandez,86814839695,XIM74164025HDFRRA01,Hospital Regional Sur
2024_21164025,2024_21164025_03,Hombre,24,75.1,164.7,,1,5.6,4,36,81,147,1.1,81,7.9,310,,"1,072,646,813",2,212,,0,Roberto Rodriguez Garcia,54956699688,ROH29164025HDFRRA01,Hospital Regional Sur
2024_21164033,2024_21164033_01,Hombre,75,,,,1,7,3,32,64,102,0.77,82,11.3,105,,"5,542,596,712",2,212,"3,880,002,087",0,Juan Ramirez Hernandez,95919834340,JUH24164033HDFRRA01,Centro de Salud Urbano N01
2024_13063002,2024_13063002_01,Mujer,70,,,,1,4,3.6,42,79,126,0.55,162,6,118,,"8,042,005,311",2,132,"4,992,139,386",2,Gabriela Gonzalez Ramirez,54728697452,GAM35063002HDFRRA01,Unidad Médica Familiar 22
2024_13063002,2024_13063002_02,Mujer,32,87.6,163.1,,1,4.5,3.2,36,73,110,0.65,87,5.6,72,5,"2,031,684,014",2,132,"1,322,649,461",0,Sofia Hernandez Garcia,70994376739,SOM80063002HDFRRA01,Clínica 14 - Santa Fe
2024_13063010,2024_13063010_01,Mujer,38,66.9,155.1,,1,6.2,2.9,25,54,85,0.63,96,5.7,136,,"3,260,415,399",2,132,"2,122,567,603",0,Maria Gonzalez Martinez,44745810767,MAM92063010HDFRRA01,HGZ 1 - Centro
2024_13063010,2024_13063010_02,Mujer,61,,,,1,5.7,3,30,86,152,1.5,266,8.6,275,,"1,290,568,699",2,132,"8,011,308,852",2,Maria Ramirez Rodriguez,40818822137,MAM81063010HDFRRA01,Unidad Médica Familiar 22
2024_13063012,2024_13063012_01,Mujer,48,71.15,152.4,,1,4.4,3.6,34,90,143,0.62,131,15.4,247,,"2,581,137,398",2,132,"2,495,681,602",2,Maria Rodriguez Rodriguez,72847911553,MAM56063012HDFRRA01,Clínica 14 - Santa Fe
2024_13063020,2024_13063020_01,Mujer,72,,,,1,3.5,3.4,38,122,177,0.65,242,5.3,176,,"1,886,392,578",2,132,"1,597,233,521",2,Elena Ramirez Gonzalez,26997472861,ELM42063020HDFRRA01,Unidad Médica Familiar 22
2024_13063021,2024_13063021_02,Mujer,83,,,,1,3.4,3.1,38,50,90,0.66,94,5.4,64,,"3,140,578,377",2,132,"1,949,539,251",0,Gabriela Martinez Perez,51796616137,GAM96063021HDFRRA01,Clínica 14 - Santa Fe
2024_13063021,2024_13063021_03,Mujer,35,80.1,148.2,,1,4.4,3.1,26,79,114,0.9,86,8.7,138,,"3,967,084,475",2,132,"258,261,723",0,Gabriela Rodriguez Rodriguez,25937919152,GAM24063021HDFRRA01,HGZ 1 - Centro
2024_13063025,2024_13063025_01,Hombre,60,96.5,183,,1,4.7,3,25,114,149,0.79,78,4.9,101,,"2,862,273,773",2,132,,0,Ricardo Sanchez Cortes,68876088972,RIH13063025HDFRRA01,Clínica 14 - Santa Fe
2024_13063032,2024_13063032_02,Mujer,63,,,,1,4.8,3.6,33,83,115,0.55,157,11.8,140,,"1,684,051,185",2,132,"142,590,839",2,Sofia Hernandez Perez,73708044822,SOM14063032HDFRRA01,Hospital Regional Sur
2024_13063034,2024_13063034_01,Mujer,52,60.1,141.9,,1,4.4,3,30,93,125,0.62,99,5.3,84,,"1,401,854,205",2,132,,0,Lucia Garcia Hernandez,87907125167,LUM86063034HDFRRA01,Centro de Salud Urbano N01
2024_29019001,2024_29019001_01,Hombre,66,,,,1,5.8,3,23,65,110,0.64,177,6.8,354,7,"8,289,170,831",2,292,"7,210,862,357",2,Juan Perez Martinez,95867369823,JUH25019001HDFRRA01,Clínica 14 - Santa Fe
2024_29019012,2024_29019012_01,Mujer,55,85.15,140.5,,1,4.8,2.5,29,115,158,0.49,85,8.9,130,,"4,723,340,878",2,292,,0,Gabriela Gonzalez Perez,90718043160,GAM17019012HDFRRA01,Hospital Regional Sur
2024_29019014,2024_29019014_01,Mujer,67,,,,1,9.1,2.9,39,143,170,1.3,124,14.1,153,7,"7,322,305,837",2,292,"9,367,290,055",2,Ximena Martinez Gonzalez,23995369279,XIM14019014HDFRRA01,Unidad Médica Familiar 22
2024_29019020,2024_29019020_02,Hombre,57,68.4,157.9,,1,3.5,3.1,29,71,108,0.68,117,2.6,175,6,"1,314,470,605",2,292,,2,Ricardo Lopez Sanchez,53805899456,RIH97019020HDFRRA01,HGZ 1 - Centro
2024_29019020,2024_29019020_04,Hombre,23,61.6,159.2,,1,3.9,3.3,29,55,81,0.84,92,7.6,79,,"246,154,244",2,292,,0,Ricardo Sanchez Martinez,16776693927,RIH11019020HDFRRA01,Centro de Salud Urbano N01
2024_29019024,2024_29019024_02,Mujer,45,78.9,150,,1,5.4,2.6,26,80,96,0.47,98,15.7,69,,"1,400,327,086",2,292,"1,815,535,257",0,Sofia Gonzalez Cortes,74879659698,SOM56019024HDFRRA01,HGZ 1 - Centro
